Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
41505.0,-16.5265065691231,8.58497179585822,-18.6498531851945,9.50559351508723,-13.7938185270957,-2.83240429939747,-16.701694296045,7.51734390370987,-8.50705863675898,-14.1101844415457,5.29923634963938,-10.8340064814734,1.67112025332681,-9.37385858364976,0.360805641631617,-9.89924654080666,-19.2362923697613,-8.39855199494575,3.10173536885404,-1.51492343527852,1.19073869481428,-1.12767000902061,-2.3585787697881,0.673461328987237,-1.4136996745882,-0.46276236139933,-2.01857524875161,-1.04280416970881,364.19,1
44261.0,0.33981206391426,-2.7437452373292,-0.134069510964111,-1.3857293091396,-1.45141332053475,1.01588659391832,-0.524379056921013,0.224060376080597,0.899746004868937,-0.565011683648515,-0.0876702572804589,0.979426987868997,0.0768828167722893,-0.217883812142159,-0.136829587651677,-2.14289209021685,0.12695606466953,1.75266150752555,0.432546223730087,0.506043885230096,-0.213435843580959,-0.94252502462284,-0.526819174549234,-1.15699189743217,0.311210510185095,-0.7466466791293,0.0409958026777039,0.102037824570113,520.12,0
35484.0,1.39959026890982,-0.590701288480912,0.168618940413043,-1.02995032525319,-0.539806452023856,0.0404441131922421,-0.712566691438501,0.0022985938228074,-0.971747092228226,0.756800543994845,0.543827359679997,0.112452967779253,1.07538351998193,-0.245771983192223,0.180482805456521,1.76986004009326,-0.533172248474693,-0.533300338479197,1.19224521937942,0.212877195101415,0.102397692760391,0.16826933872988,-0.166639089920173,-0.81024967952079,0.505083112107574,-0.232340010818481,0.0114086453561191,0.0046341416580672,31.0,0
167123.0,-0.43207113598796,1.64789522283229,-1.66936062520264,-0.349504272026618,0.785784725005935,-0.63064671400393,0.276990104486731,0.586024545393355,-0.484715183068174,-1.37664826651817,-1.32833549117357,0.223620680818884,1.13262703780995,-0.550875406818697,0.616567935715225,0.497974163801037,0.502195472328869,0.981342761365518,0.10126396921911,-0.244633312576296,0.358931565613608,0.873663216519477,-0.178641812509582,-0.0171707728114413,-0.207391715007575,-0.157756437394835,-0.237385989488322,0.0019341238860032,1.5,0
168473.0,2.01416027604975,-0.137394019617118,-1.015838997077,0.32726895879776,-0.182179328919901,-0.95657056029283,0.043240842712408,-0.160745982848717,0.363241203306138,0.259451902075089,0.942161998783695,0.850037649875283,-0.616165538628619,0.592633856245474,-0.603845391436171,0.0910772462056342,-0.471866655979753,-0.333816385191609,0.404711330070271,-0.255292969598592,-0.23864384423509,-0.616400475330658,0.347044569276681,0.0615611685302417,-0.360195621686188,0.174730014506492,-0.0780434545993313,-0.0705705093379492,0.89,0
67878.0,-0.641329678517919,-0.0573038714724775,1.48999832943839,-1.68813094820556,-1.15104267004578,0.259995891228813,-1.39106940693213,-2.33407519715786,1.16864356799078,-2.08407993535079,0.480381323168464,0.473738382363737,-2.19227552032932,0.773941919366093,0.294483675644077,0.406074496090941,-0.541854847712498,1.03144968461293,0.0170758379785041,0.618410694486388,-1.23163402613829,0.257164172341017,-0.371953018281733,-0.0385660840591029,1.39751366250267,-0.665946911670186,0.0310030389738685,0.180356653493136,100.0,0
159763.0,2.02395173834979,-0.120139755781178,-1.08691833497069,0.423019142114962,-0.142901392115805,-1.12775195119752,0.178493434677897,-0.303233536467473,0.564509208597162,0.0628307222528285,-0.720047120616004,0.366835116414232,-0.110856961162083,0.319093740433692,0.108359159168302,-0.153633323543943,-0.221312359798561,-0.934141418577591,0.0705527340096393,-0.210864484357965,-0.276174939398341,-0.697708394706193,0.335631347778404,-0.0171963655756412,-0.324903691357964,0.200023172833571,-0.0715660018644001,-0.0582238788399018,16.99,0
139631.0,-0.688943614532913,1.29215346473166,-0.56428140547196,-1.45752562554246,2.25833305000776,-0.323270488174229,1.67898445200129,-0.104127880697459,-1.28535074844537,-1.30343470252802,0.282728215739186,-0.402525063260563,-0.548687476302295,-0.504283285953471,-0.685339267620123,0.714828082722564,-0.0926736361784993,0.798952997425288,-0.15008532976064,-0.0371504004460351,-0.0068795271139139,-0.171567514524424,-0.720019495405001,-0.419435298208321,1.21199067419449,0.670915582443936,-0.10398632648441,0.0300841988161163,8.95,0
133944.0,2.11936249385643,0.142639230905614,-2.37333727497064,0.541948582967215,0.608418830452744,-1.7755639062195,0.955774503271036,-0.599382906655882,0.0104197943366835,0.295304760720703,-0.936569156088631,-0.452477542608518,-1.34079845182138,1.07745861334885,-0.0995836407878851,-0.815072365988363,0.0184810866674582,-0.639446206584649,-0.0654267165463894,-0.323573148640534,0.264264056934778,0.898265926868227,-0.168062720597538,0.0593111738854827,0.626948963971431,0.729035483693691,-0.129119656593155,-0.0947133483017201,10.0,0
58769.0,-5.58425580684684,-4.7324127085262,-0.448451739541876,-0.121442312228179,-0.707411881424769,-0.114375894322543,-1.5546280896592,1.40212557990391,-0.0316931710476022,-0.942358120746689,-2.43950149783411,-0.552312042085715,-0.295587725981411,-0.250246079102062,-1.19773161503525,1.54955268115601,0.933236724007606,-1.23768948744087,0.41683161303068,-1.04690007229382,0.0416507431345933,0.621789023597085,0.223466599719787,-0.770137052985533,0.621182197801093,-0.0287379127911425,0.505194314510737,-1.89832277287378,101.49,0
81055.0,-1.59300238745994,0.756802901395956,1.27400242542022,0.244126704484917,0.335044886715454,0.272886373175984,0.38954182867065,0.676943851323046,-0.579538573326383,-0.819436286526441,0.362192736286639,0.43674488296585,-1.14896929378281,0.573126491460206,-1.21521778261522,-0.130036221890487,-0.0869516953533171,-0.116533190797784,-0.373488784929696,-0.293183926522593,0.0316812608187113,-0.0633551487344907,-0.268928152618378,-0.321185986815632,0.681499859942171,-0.390287080087975,-0.195157923715225,-0.0394834873645552,43.5,0
149357.0,1.91197896854855,-0.533074382543818,-1.87874385582986,-0.478890631571852,1.77501992739529,3.80786595839706,-1.34929764965774,1.11663712897114,1.32986537703763,-0.666750181746761,0.255345609637706,0.286834765924975,-0.0210130866127598,-1.27779547482382,1.4024212378265,0.712418857506776,0.209889764846993,0.623312341147208,-0.602310663648049,-0.0712100114096034,-0.0155670774794992,0.0103441409456199,0.287962886684688,0.582446157618299,-0.35826395348197,-0.415078547423559,0.0872485489780959,-0.0033216652219874,21.61,0
157885.0,1.85600394494833,-1.09198857180893,-1.09452599576508,0.536984316414389,-0.460546864408321,0.257929760240599,-0.548791010118107,-0.0067318584342177,-0.136464831543382,0.953864575021698,-2.00699492880703,-0.609613117944753,-0.204192272236451,0.0363150765498185,0.317903266841066,-1.06335257707425,-0.57955330004991,1.69862339527506,-1.00779835134191,-0.356007437504851,-0.29101238164635,-0.599191844879728,0.0851439804199295,-0.0533491535277418,-0.12722555891233,-0.67490374347964,0.0296650758442623,-0.0061755116305968,156.0,0
66315.0,-0.745323972512803,1.37441120959946,-0.240707834002009,0.59274068797294,0.0365718972483223,0.642730593641274,-0.0984139826306608,1.00945746160616,-0.931696776116203,-0.366033657267037,0.0297444386255526,0.405037254342136,-0.127257420914595,1.13458888127508,0.632134920689449,0.237009840850384,-0.258529931906349,0.627753629287174,0.71155708136054,-0.277442763060007,0.226342703927918,0.39016343058581,-0.106835065249745,-1.14965418032328,-0.0792811767853763,-0.25168990922215,-0.280062945359948,-0.118391813264715,42.0,0
111116.0,-0.198807028769976,1.20533399173973,-0.113648138399152,-0.246481814843914,0.751389866319795,-0.359110630060506,0.493848935863035,-0.94892171208367,1.57306161373804,-0.625275713095325,-0.448324266368531,-3.34157764969846,0.36571731796652,2.13438284330661,0.308014589365289,-0.519039120455016,0.419601128395675,0.918949414064324,0.396165294035125,-0.213150878456699,0.935082204081013,0.67437842322186,-0.113983250113361,0.394220021441553,-0.384529701226568,-0.44894175098656,0.493216550002118,0.289281861985212,1.0,0
153290.0,-3.60820524793331,-1.47114390679952,0.327140290717784,0.149963659734698,3.66691529294331,-2.70136032664306,-1.34050816053608,-0.522986369541048,1.11592902854383,0.769869699236245,0.132040772361737,0.610286431070011,1.03314257933171,-1.93705368203832,0.323443940521852,0.26168876135461,0.369499623036837,-0.414221966818248,-0.313155424835522,-1.54960301370055,-0.746813649771797,-0.0333158799910094,-1.69079155589406,1.24901477514316,-0.608078106438145,0.326580278607282,0.991898813602619,-0.0597858914254316,8.54,0
52913.0,0.676854829386595,1.58702920998622,-1.50814698254807,1.44381484435084,1.31678997910859,-1.16034214105187,1.1490491098159,-0.419393132824534,-0.0905654487115674,-0.323058484892761,2.96792089797322,-0.155026280352087,-0.717766109130301,-3.70927517991521,0.731050307180359,0.51012502005825,2.73026213011681,1.46374586218951,-0.578405585881194,0.317927043925405,-0.191418401886823,0.101450781492372,0.058298396578059,-0.135311156556857,-0.604406167389513,-0.452763215770207,0.0464301769729269,-0.383641517870506,0.89,0
162837.0,-2.53717200470285,1.69582823461913,1.20491387835534,4.45681873786872,-0.829263780217764,1.47388505129269,-1.18238035722427,1.46768736675988,-1.75016635033685,1.04558242122379,-1.81892445657684,-0.442261233675536,0.609998510914411,0.493008923905482,1.24705822272164,0.872000545145109,0.302669862048927,0.753801698201972,1.20333758558724,-0.283366617650985,0.159692377603942,0.0259400234034391,-0.0482883687239558,0.465337542734086,-0.0158172957663534,0.308850415641848,-0.863546045570082,-0.081702209941894,26.47,0
34118.0,1.45344690986636,-0.97468957121653,-0.134962019176378,-1.41854745919332,-1.05775483169266,-0.948851052313166,-0.461141253176149,-0.350839664556262,-2.14914858245184,1.40409969537026,-0.758518716020549,-0.795067669762298,0.83450139699351,-0.169291353644051,0.3688247690272,-0.43371159836019,0.424573887447643,-0.43983818169074,0.200289035729991,-0.175953480714999,-0.556625136766641,-1.39836325127975,0.0895705636069843,-0.177538067340577,0.290734834220234,-0.504810662635696,-0.0007386244578538,0.0257081688744315,76.0,0
55575.0,-3.41942263819263,-1.13007559809015,1.60708637375377,2.22997892209851,2.64408903133496,-0.79353772235042,1.08824220975816,-1.00840988415033,-0.933315168258216,1.92198175926539,1.95444539942509,0.388839766922148,0.30147367767299,-0.427868493466856,-0.0292266721907548,-0.0750638320495107,-0.799127079265084,-0.629796480633153,-0.469016593690311,-1.44533223472583,-0.479674205429058,0.524022264453329,0.093685026163671,0.305230152643874,0.653962640390427,0.0228521071220258,-0.955552398442486,-0.0856295445716383,22.7,0
136177.0,-0.648080608336634,0.320010667240962,0.112924369536597,-1.53507623836095,-0.191903906352228,-1.20824999691779,0.453343071002776,0.180405209325317,0.389544586499444,-1.24717759433403,-0.799046139693644,0.665320775880669,0.386255012917709,0.251691623507888,0.115986606087476,-0.0280397352121608,-0.17217900407411,-0.892636106140728,0.413833336258297,-0.311779847884293,-0.400652924922427,-1.15091713204847,0.691948829791198,-0.0403084396625185,-0.825938184083519,0.0115304718895435,-0.17629177528485,-0.0715264291172468,45.85,0
158143.0,-0.859208409217085,1.85040806482789,-1.3924490120096,-1.41678987585159,1.29056919676573,-1.4338082402189,1.73025342608853,-0.468233040837365,0.287972961174111,0.733837493997741,-1.30317332799936,0.103792129670636,0.612906710133922,0.245689912502047,-0.156256056035131,-0.587315829835348,-0.730114140295641,-0.318632716159664,-0.0003801371240948,0.50212698974955,0.0889729118681683,0.778420539097477,-0.285968885133806,-0.595770539578495,0.0186155791176673,0.14507136948395,0.819699518432137,0.510105713594911,1.0,0
171766.0,-3.15102041084826,3.50179215480267,-3.02765788095162,-1.31977014730219,-0.570468530063336,-2.08557769230276,0.223990501801414,1.29673078085683,0.480107502152845,1.09603484093762,-1.40624440063312,0.471207641575935,-0.226160996609274,1.46035166929187,-0.191830913583134,-0.319540100815492,0.192777225429434,-0.316821379809802,-0.373296644302546,0.496461672808419,0.168964977899146,0.679789111352528,0.0522276493528843,-0.0105463071770301,0.200076730871007,0.13638022712021,0.733710756844519,0.50683669135698,7.32,0
146635.0,2.01986510995392,0.0128190220959006,-3.29625679026667,0.123737514679634,3.07808581142642,3.03701860202917,0.197002129408919,0.576983714128858,-0.306510349742479,0.383761241330235,0.0049289882632282,0.167599830769737,-0.29663777578863,1.01737454897676,0.605095981303414,-0.481817705387591,-0.523066936742453,-0.537876531998457,-0.514568832482619,-0.17000841336817,0.130598857301173,0.32916240706831,0.0089391385589328,0.701734252443241,0.502910214344634,-0.465525228099077,-0.0166334276856917,-0.0666251531396162,24.0,0
39394.0,-2.15194077580708,-2.37881613891101,1.90495680078977,-2.28725441084633,-0.330618061812507,-0.971105823955703,-0.0675329942969337,0.251995371558886,2.39183867767819,-2.68120301891966,-0.595415626257862,0.892895707602377,-0.722105786878619,-0.478066688809585,0.0076631486800519,-1.57813475373745,0.579596726900423,-0.0704249996247749,0.180005028655727,0.766973564941445,0.53513834256001,1.07496869645939,0.527075561266023,0.437871779481721,0.617101504824635,-0.671833273286535,0.0394271049718904,0.152309384231493,281.94,0
144267.0,1.78689611103575,-1.05320362894306,0.169413868893833,0.716106483606973,-0.991835408365588,0.798243992307792,-1.18135025551002,0.232048296833091,2.03723903556643,-0.241771672912241,-2.20390834914824,0.763546426191172,1.21925563865995,-1.18293858023734,-0.510078186892513,0.511919114095199,-0.709214024162863,0.392406339655374,0.190881629544124,0.086118536207392,0.143343191197677,0.654279776151611,-0.0334525804087005,-0.913443903390888,-0.269994492546304,0.444474794810364,0.0344640151154491,-0.0219997016415257,109.0,0
63920.0,0.908419351962878,-0.386283289620363,1.21392789827716,1.35097275120403,-0.952295590578113,0.428767789869148,-0.683379125738284,0.366450331487321,0.554729814828395,0.0310773608081202,1.2494651797494,0.735581709755577,-0.857612211319145,0.158028638453367,0.219704666580504,0.17813329932677,-0.270194512304088,0.299369228836155,-0.651227365497798,-0.0483360786073446,0.256092376191468,0.685490494904395,-0.107668187530392,0.234551355924241,0.318233919922841,-0.249040804378881,0.0599422542018074,0.0368808610520118,87.0,0
18489.0,-1.54440864377638,0.192998119055365,0.671990308837779,-0.625734129400761,1.95360595763455,0.231276463011413,-0.0179187826015197,0.125894052974407,1.19820985007657,-0.72231090315345,0.789475167159924,-3.03500228552701,0.568385999272622,1.28770931534409,-0.461988980973155,1.1322216494998,-0.133575724265785,0.776281395541221,-0.426961078179959,-0.581439448776371,-0.444281218779702,-1.0507581677914,-0.410622242749855,-1.82698963637671,-0.344208463747766,-0.0564077762647356,-0.249605216888228,0.19100524327281,21.99,0
49848.0,1.1045742913735,-0.540129805504735,1.12789709910725,0.0190387279943565,-1.08371172120252,0.308093538033765,-0.917052209976205,0.377067270281158,0.969331370033276,-0.2424969952554,1.11283817302201,0.731944625393523,-0.971918596811144,-0.0343810039959021,-0.0485601709230097,0.111454142098519,0.0068963351865644,-0.226343339674332,0.165711135080708,-0.117943370612785,-0.0415998893508193,-0.003196998185547,0.0765066214276988,0.0688501286782317,-0.0274177480098639,1.00457107729711,-0.0300091052238254,0.0030227942452607,21.95,0
